1600000US2159196,"Paris city, Kentucky",29.3,4.3
1600000US1906625,"Birmingham city, Iowa",29.2,4.3
1600000US2538435,"Marblehead CDP, Massachusetts",29.2,4.3
1600000US3763120,"Southern Pines town, North Carolina",29.2,4.3
1600000US4215776,"Connellsville city, Pennsylvania",29.1,4.3
1600000US4849200,"Moody city, Texas",29.1,4.3
1600000US0621880,"El Dorado Hills CDP, California",29,4.3
1600000US1326616,"Elberton city, Georgia",29,4.3
1600000US4866968,"Seymour city, Texas",28.9,4.3
1600000US1729756,"Glen Ellyn village, Illinois",28.7,4.3
1600000US2434525,"Grantsville town, Maryland",28.7,4.3
1600000US0608058,"Brawley city, California",28.6,4.3
1600000US3747000,"Newton city, North Carolina",28.6,4.3
1600000US1851192,"Morristown town, Indiana",28.3,4.3
1600000US2679120,"Tecumseh city, Michigan",28.3,4.3
1600000US0539370,"Lepanto city, Arkansas",28.2,4.3
1600000US1868220,"Schererville town, Indiana",28,4.3
1600000US4278168,"Tyrone borough, Pennsylvania",28,4.3
1600000US2027425,"Grandview Plaza city, Kansas",27.8,4.3
1600000US2623380,"Dundee village, Michigan",27.8,4.3
1600000US5551000,"Menomonee Falls village, Wisconsin",27.7,4.3
1600000US3658145,"Pine Plains CDP, New York",27.6,4.3
1600000US4864004,"Sabinal city, Texas",27.6,4.3
1600000US0113648,"Centre city, Alabama",27.5,4.3
1600000US4906370,"Blanding city, Utah",27.5,4.3
1600000US5468596,"Ripley city, West Virginia",27.5,4.3
1600000US3666883,"Sherburne village, New York",27.4,4.3
1600000US3931402,"Granville village, Ohio",27.2,4.3
1600000US4264832,"Ridley Park borough, Pennsylvania",27.2,4.3
1600000US0683612,"Waterford city, California",27,4.3
1600000US3043450,"Libby city, Montana",26.9,4.3
1600000US5580075,"Tomah city, Wisconsin",26.7,4.3
1600000US0563800,"Sherwood city, Arkansas",26.6,4.3
1600000US2901270,"Annapolis city, Missouri",26.6,4.3
1600000US3463000,"Ridgewood village, New Jersey",26.6,4.3
1600000US1783102,"Woodland village, Illinois",26.5,4.3
1600000US5126416,"Exmore town, Virginia",26.5,4.3
1600000US2401975,"Arbutus CDP, Maryland",26.4,4.3
1600000US2726000,"Grey Eagle city, Minnesota",26.4,4.3
1600000US2958448,"Pleasant Hope city, Missouri",26.4,4.3
1600000US2638780,"Holt CDP, Michigan",26.2,4.3
1600000US3676155,"Union Springs village, New York",26.2,4.3
1600000US3424030,"Fords CDP, New Jersey",26.1,4.3
1600000US4080350,"West Siloam Springs town, Oklahoma",26.1,4.3
1600000US3945808,"McComb village, Ohio",26,4.3
1600000US3902400,"Arlington village, Ohio",25.9,4.3
1600000US1910135,"Camanche city, Iowa",25.8,4.3
1600000US5380500,"Zillah city, Washington",25.8,4.3
1600000US3911332,"Canal Winchester city, Ohio",25.7,4.3
1600000US2954650,"Olivette city, Missouri",25.5,4.3
1600000US2149368,"Madisonville city, Kentucky",25.4,4.3
1600000US3444520,"Matawan borough, New Jersey",25.4,4.3
1600000US4015800,"Coalgate city, Oklahoma",25.3,4.3
1600000US1245350,"Middleburg CDP, Florida",25.1,4.3
1600000US2842980,"Maben town, Mississippi",24.8,4.3
1600000US1959925,"Oskaloosa city, Iowa",24.7,4.3
1600000US2607540,"Benton Heights CDP, Michigan",24.7,4.3
1600000US3604253,"Ballston Spa village, New York",24.6,4.3
1600000US4268056,"Saxonburg borough, Pennsylvania",24.4,4.3
1600000US0670280,"Saratoga city, California",24.3,4.3
1600000US2672080,"Scottville city, Michigan",24.2,4.3
1600000US3682359,"Wilson village, New York",24.2,4.3
1600000US5159336,"Onancock town, Virginia",24.2,4.3
1600000US3402230,"Audubon Park borough, New Jersey",24.1,4.3
1600000US4744840,"McEwen city, Tennessee",24.1,4.3
1600000US1377988,"Twin City city, Georgia",24,4.3
1600000US3663770,"Roslyn village, New York",24,4.3
1600000US4011550,"Caney town, Oklahoma",23.9,4.3
1600000US0551350,"Ogden city, Arkansas",23.8,4.3
1600000US2923338,"Fair Grove city, Missouri",23.8,4.3
1600000US3247880,"Moapa Valley CDP, Nevada",23.8,4.3
1600000US4636220,"Lead city, South Dakota",23.8,4.3
1600000US1759234,"Peru city, Illinois",23.7,4.3
1600000US5556450,"Newburg village, Wisconsin",23.7,4.3
1600000US2853680,"Okolona city, Mississippi",23.5,4.3
1600000US1578050,"Waimanalo CDP, Hawaii",23.4,4.3
1600000US2654025,"Millburg CDP, Michigan",23.3,4.3
1600000US4833188,"Hemphill city, Texas",23.3,4.3
1600000US1752415,"New Douglas village, Illinois",23.2,4.3
1600000US1278340,"Wiscon CDP, Florida",23.1,4.3
1600000US3941986,"Latty village, Ohio",23.1,4.3
1600000US4701740,"Arlington town, Tennessee",23.1,4.3
1600000US0167608,"Saks CDP, Alabama",23,4.3
1600000US1763043,"Red Bud city, Illinois",23,4.3
1600000US2125606,"Evarts city, Kentucky",22.9,4.3
1600000US2109379,"Breckinridge Center CDP, Kentucky",22.6,4.3
1600000US3625043,"Fairmount CDP, New York",22.6,4.3
1600000US4259312,"Penn Wynne CDP, Pennsylvania",22.6,4.3
1600000US5563300,"Pleasant Prairie village, Wisconsin",22.6,4.3
1600000US3665354,"Savona village, New York",22.5,4.3
1600000US1982200,"Wapello city, Iowa",22.3,4.3
1600000US2063150,"Satanta city, Kansas",21.8,4.3
1600000US4620060,"Ethan town, South Dakota",21.7,4.3
1600000US5171826,"Shenandoah Shores CDP, Virginia",21.5,4.3
1600000US0653224,"Oasis CDP, California",21.4,4.3
1600000US2126020,"Fairfield city, Kentucky",21.4,4.3
1600000US2442875,"Joppatowne CDP, Maryland",21.4,4.3
1600000US2916984,"Cowgill city, Missouri",21.4,4.3
1600000US4287040,"Yoe borough, Pennsylvania",21.4,4.3
1600000US5171776,"Shenandoah town, Virginia",21.3,4.3
1600000US3902092,"Anna village, Ohio",21.1,4.3
1600000US4801600,"Alamo Heights city, Texas",21.1,4.3
1600000US3442450,"Macopin CDP, New Jersey",21,4.3
1600000US5567475,"Richfield village, Wisconsin",21,4.3
1600000US3225000,"Fish Springs CDP, Nevada",20.9,4.3
1600000US3979072,"Urbana city, Ohio",20.8,4.3
1600000US3910940,"Caldwell village, Ohio",20.7,4.3
1600000US4248960,"Middleburg borough, Pennsylvania",20.6,4.3
1600000US4663740,"Toronto town, South Dakota",19.8,4.3
1600000US4229096,"Gilbertsville CDP, Pennsylvania",19.6,4.3
1600000US3914324,"Churchill CDP, Ohio",19.1,4.3
1600000US0208740,"Brevig Mission city, Alaska",18.9,4.3
1600000US2975346,"Urich city, Missouri",18.8,4.3
1600000US1848816,"Michigantown town, Indiana",18.3,4.3
1600000US2676420,"Sterling village, Michigan",18.3,4.3
1600000US5311325,"Chain Lake CDP, Washington",18,4.3
1600000US4208024,"Bradenville CDP, Pennsylvania",17.9,4.3
1600000US2728394,"Henderson city, Minnesota",17.3,4.3
1600000US1203375,"Balm CDP, Florida",16.9,4.3
1600000US0559180,"Reyno city, Arkansas",16.7,4.3
1600000US1913485,"Clare city, Iowa",16.7,4.3
1600000US1909955,"Callender city, Iowa",16.3,4.3
1600000US4804408,"Aspermont town, Texas",16.3,4.3
1600000US4063730,"Rocky Point CDP, Oklahoma",16,4.3
1600000US4775560,"Tusculum city, Tennessee",15.6,4.3
1600000US5136445,"Henry Fork CDP, Virginia",14.2,4.3
1600000US1782725,"Witt city, Illinois",13.8,4.3
1600000US1817776,"Denver town, Indiana",13.8,4.3
1600000US0260200,"Perryville CDP, Alaska",13.1,4.3
1600000US2943652,"Lohman city, Missouri",10.6,4.3
1600000US1718537,"Danvers village, Illinois",46.9,4.4
1600000US0637134,"Janesville CDP, California",44.3,4.4
1600000US3673352,"Terryville CDP, New York",43.5,4.4
1600000US5356625,"Pullman city, Washington",42.7,4.4
1600000US1620350,"Dalton Gardens city, Idaho",42.6,4.4
1600000US3629113,"Glen Cove city, New York",41.4,4.4
1600000US3650551,"New Paltz village, New York",38.3,4.4
1600000US4267584,"Salisbury borough, Pennsylvania",38.1,4.4
1600000US3439120,"Laurel Lake CDP, New Jersey",37.9,4.4
1600000US4249720,"Millerstown borough, Pennsylvania",37.5,4.4
1600000US4267656,"Salunga CDP, Pennsylvania",37.5,4.4
1600000US1214895,"Country Club CDP, Florida",37.1,4.4
1600000US0638520,"King City city, California",36.8,4.4
1600000US0663148,"Round Valley CDP, California",36.4,4.4
1600000US1225900,"Gibsonton CDP, Florida",36.4,4.4
1600000US3645700,"Marlboro CDP, New York",36.1,4.4
1600000US4215384,"Columbia borough, Pennsylvania",36,4.4
1600000US1710487,"Calumet City city, Illinois",35.9,4.4
1600000US0609710,"Calexico city, California",35.6,4.4
1600000US2527060,"Greenfield city, Massachusetts",35.5,4.4
1600000US0683542,"Wasco city, California",35,4.4
1600000US3956322,"North College Hill city, Ohio",35,4.4
1600000US2670840,"St. Ignace city, Michigan",34.6,4.4
1600000US4810780,"Brownwood city, Texas",34.1,4.4
1600000US3405170,"Bergenfield borough, New Jersey",33.9,4.4
1600000US4215680,"Confluence borough, Pennsylvania",33.2,4.4
1600000US2910810,"Camdenton city, Missouri",33,4.4
1600000US1623410,"Eagle city, Idaho",32.9,4.4
1600000US4820344,"Dickinson city, Texas",32.9,4.4
1600000US5629300,"Fox Farm-College CDP, Wyoming",32.9,4.4
1600000US2550862,"Ocean Bluff-Brant Rock CDP, Massachusetts",32.7,4.4
1600000US3619972,"Deer Park CDP, New York",32.6,4.4
1600000US4862924,"Rogers town, Texas",32.6,4.4
1600000US5335065,"Kelso city, Washington",32.6,4.4
1600000US0673696,"Spring Valley CDP (San Diego County), California",32.5,4.4
1600000US2170284,"Shively city, Kentucky",32.5,4.4
1600000US3151840,"Wayne city, Nebraska",32.5,4.4
1600000US3603408,"Babylon village, New York",32.5,4.4
1600000US4778100,"Wartburg city, Tennessee",32.3,4.4
1600000US0553150,"Palestine city, Arkansas",32,4.4
1600000US0604030,"Barstow city, California",31.9,4.4
1600000US1578200,"Waimanalo Beach CDP, Hawaii",31.7,4.4
1600000US5179472,"Troutville town, Virginia",31.6,4.4
1600000US2914662,"Clearmont city, Missouri",31.3,4.4
1600000US3600441,"Akron village, New York",31.3,4.4
1600000US3751940,"Pinehurst village, North Carolina",31.3,4.4
1600000US0173080,"Stevenson city, Alabama",31.1,4.4
1600000US2458300,"Odenton CDP, Maryland",31.1,4.4
1600000US1372122,"South Fulton city, Georgia",30.9,4.4
1600000US3925942,"Fairfax village, Ohio",30.8,4.4
1600000US4500775,"Alcolu CDP, South Carolina",30.8,4.4
1600000US5130176,"Gainesville CDP, Virginia",30.8,4.4
1600000US4249760,"Mill Hall borough, Pennsylvania",30.5,4.4
1600000US2634160,"Grandville city, Michigan",30.4,4.4
1600000US4211232,"Carbondale city, Pennsylvania",30.3,4.4
1600000US5085000,"Windsor CDP, Vermont",30.3,4.4
1600000US0179944,"Warrior city, Alabama",30.2,4.4
1600000US1236462,"Keystone CDP, Florida",30.2,4.4
1600000US1364512,"Reidsville city, Georgia",30.2,4.4
1600000US4864172,"St. Hedwig town, Texas",30.2,4.4
1600000US4224544,"Fairdale CDP, Pennsylvania",30.1,4.4
1600000US0604415,"Bay Point CDP, California",29.9,4.4
1600000US1752584,"New Lenox village, Illinois",29.9,4.4
1600000US2617740,"Concord village, Michigan",29.9,4.4
1600000US4182350,"Willamina city, Oregon",29.9,4.4
1600000US4708920,"Brownsville city, Tennessee",29.8,4.4
1600000US2535250,"Lexington CDP, Massachusetts",29.7,4.4
1600000US2665680,"Port Austin village, Michigan",29.7,4.4
1600000US0513990,"Clarendon city, Arkansas",29.6,4.4
1600000US0668308,"San Pasqual CDP, California",29.6,4.4
1600000US2860840,"Raleigh town, Mississippi",29.6,4.4
1600000US3747860,"Northwest city, North Carolina",29.6,4.4
1600000US3945178,"Lowellville village, Ohio",29.6,4.4
1600000US3949756,"Middleport village, Ohio",29.5,4.4
1600000US4870808,"Sugar Land city, Texas",29.5,4.4
1600000US4745100,"McMinnville city, Tennessee",29.4,4.4
1600000US1707744,"Bradley village, Illinois",29.3,4.4
1600000US1746604,"Maple Park village, Illinois",29.3,4.4
1600000US5327960,"Granger city, Washington",29.3,4.4
1600000US5530450,"Grantsburg village, Wisconsin",29.3,4.4
1600000US1735307,"Hinsdale village, Illinois",29,4.4
1600000US2261825,"Port Barre town, Louisiana",29,4.4
1600000US5173760,"Southern Gateway CDP, Virginia",29,4.4
1600000US3829460,"Garrison city, North Dakota",28.9,4.4
1600000US4200628,"Albion borough, Pennsylvania",28.8,4.4
1600000US2647980,"Litchfield city, Michigan",28.7,4.4
1600000US2051825,"Oakley city, Kansas",28.6,4.4
1600000US4010800,"Caddo town, Oklahoma",28.6,4.4
1600000US5368410,"Summit View CDP, Washington",28.6,4.4
1600000US2717900,"Echo city, Minnesota",28.5,4.4
1600000US5415076,"Chester city, West Virginia",28.5,4.4
1600000US0434120,"Huachuca City town, Arizona",28.4,4.4
1600000US1743094,"Lexington city, Illinois",28.3,4.4
1600000US2138836,"Hustonville city, Kentucky",28.1,4.4
1600000US2638380,"Hillman village, Michigan",28,4.4
1600000US2738060,"Long Prairie city, Minnesota",28,4.4
1600000US0641152,"Lemoore city, California",27.8,4.4
1600000US5118352,"Collinsville CDP, Virginia",27.8,4.4
1600000US0151096,"Moody city, Alabama",27.7,4.4
1600000US1224825,"Freeport city, Florida",27.7,4.4
1600000US1706704,"Blue Island city, Illinois",27.7,4.4
1600000US3406670,"Bordentown city, New Jersey",27.7,4.4
1600000US1938100,"Independence city, Iowa",27.3,4.4
1600000US3923730,"East Liverpool city, Ohio",27.3,4.4
1600000US3570670,"Santa Rosa city, New Mexico",27.1,4.4
1600000US1720162,"Dixon city, Illinois",27,4.4
1600000US3906670,"Blacklick Estates CDP, Ohio",27,4.4
1600000US4736580,"Huntingdon town, Tennessee",27,4.4
1600000US4845564,"McDade CDP, Texas",26.9,4.4
1600000US2738114,"Longville city, Minnesota",26.7,4.4
1600000US3913190,"Centerville city, Ohio",26.7,4.4
1600000US5149784,"Martinsville city, Virginia",26.6,4.4
1600000US4128200,"Gates city, Oregon",26.5,4.4
1600000US2913330,"Charlack city, Missouri",26.4,4.4
1600000US0510300,"Cabot city, Arkansas",26.3,4.4
1600000US1726935,"Forest Park village, Illinois",26.3,4.4
1600000US1980445,"Van Meter city, Iowa",26.3,4.4
1600000US5131608,"Gloucester Courthouse CDP, Virginia",26.1,4.4
1600000US3630521,"Green Island village, New York",25.9,4.4
1600000US2273255,"Sterlington town, Louisiana",25.8,4.4
1600000US4203392,"Athens borough, Pennsylvania",25.5,4.4
1600000US4910440,"Carbonville CDP, Utah",25.5,4.4
1600000US5111470,"Burke Centre CDP, Virginia",25.5,4.4
1600000US1238690,"Lake Sarasota CDP, Florida",25.2,4.4
1600000US1866438,"Rushville city, Indiana",25.1,4.4
1600000US4220248,"Duncansville borough, Pennsylvania",25.1,4.4
1600000US1342156,"Jenkinsburg city, Georgia",25,4.4
1600000US2669180,"Rockwood city, Michigan",25,4.4
1600000US3332260,"Groveton CDP, New Hampshire",25,4.4
1600000US2660840,"Onsted village, Michigan",24.9,4.4
1600000US3402200,"Audubon borough, New Jersey",24.9,4.4
1600000US3959220,"Owensville village, Ohio",24.9,4.4
1600000US5358725,"Ritzville city, Washington",24.9,4.4
1600000US1718030,"Cullom village, Illinois",24.8,4.4
1600000US1828062,"Glenwood town, Indiana",24.8,4.4
1600000US0528780,"Greenwood city, Arkansas",24.7,4.4
1600000US3985638,"Willowick city, Ohio",24.7,4.4
1600000US4233000,"Harveys Lake borough, Pennsylvania",24.7,4.4
1600000US0663050,"Rossmoor CDP, California",24.6,4.4
1600000US1346552,"Lincolnton city, Georgia",24.6,4.4
1600000US3886580,"Wilton city, North Dakota",24.6,4.4
1600000US1864998,"Roann town, Indiana",24.5,4.4
1600000US2230900,"Grand Point CDP, Louisiana",24.5,4.4
1600000US5536800,"Independence city, Wisconsin",24.4,4.4
1600000US1757498,"Panama village, Illinois",24.3,4.4
1600000US2410900,"Brunswick city, Maryland",24.2,4.4
1600000US0843220,"Laporte CDP, Colorado",24,4.4
1600000US2683140,"Walloon Lake CDP, Michigan",24,4.4
1600000US3957750,"Oakwood village (Cuyahoga County), Ohio",23.9,4.4
1600000US2951824,"New Franklin city, Missouri",23.8,4.4
1600000US1770590,"South Beloit city, Illinois",23.7,4.4
1600000US2220190,"Delhi town, Louisiana",23.7,4.4
1600000US3644897,"Manhasset CDP, New York",23.7,4.4
1600000US2703574,"Barnesville city, Minnesota",23.6,4.4
1600000US2931960,"Higginsville city, Missouri",23.5,4.4
1600000US3902582,"Ashley village, Ohio",23.3,4.4
1600000US5663900,"Rawlins city, Wyoming",23.3,4.4
1600000US3771160,"Warsaw town, North Carolina",23.1,4.4
1600000US4649460,"Pickstown town, South Dakota",23.1,4.4
1600000US0284510,"Whittier city, Alaska",23,4.4
1600000US1952950,"Mitchellville city, Iowa",23,4.4
1600000US4286832,"Wynnewood CDP, Pennsylvania",23,4.4
1600000US5506425,"Belmont village, Wisconsin",23,4.4
1600000US1984315,"West Liberty city, Iowa",22.9,4.4
1600000US5186784,"Windsor town, Virginia",22.8,4.4
1600000US2929998,"Hallsville city, Missouri",22.7,4.4
1600000US5514475,"Chilton city, Wisconsin",22.6,4.4
1600000US1955695,"Nevada city, Iowa",22.4,4.4
1600000US0141968,"Leeds city, Alabama",22.2,4.4
1600000US0160648,"Pinson city, Alabama",22,4.4
1600000US2846000,"Mayersville town, Mississippi",21.8,4.4
1600000US4709880,"Burns town, Tennessee",21.5,4.4
1600000US3623052,"East Syracuse village, New York",21.3,4.4
1600000US4243672,"Linglestown CDP, Pennsylvania",21.2,4.4
1600000US5581250,"Twin Lakes village, Wisconsin",21.2,4.4
1600000US4748360,"Middle Valley CDP, Tennessee",21,4.4
1600000US1853370,"New Paris CDP, Indiana",20.9,4.4
1600000US3945934,"McDonald village, Ohio",20.8,4.4
1600000US2637760,"Hermansville CDP, Michigan",20.7,4.4
1600000US1701972,"Argenta village, Illinois",20.2,4.4
1600000US4213880,"Clarks Summit borough, Pennsylvania",20.2,4.4
1600000US2932752,"Holt city, Missouri",20,4.4
1600000US3950218,"Milford Center village, Ohio",20,4.4
1600000US1350848,"Menlo city, Georgia",19.8,4.4
1600000US1736568,"Hume village, Illinois",19.8,4.4
1600000US4982070,"Washington Terrace city, Utah",19.8,4.4
1600000US5582925,"Viroqua city, Wisconsin",19.6,4.4
1600000US1686320,"Wendell city, Idaho",19.2,4.4
1600000US3773460,"White Plains CDP, North Carolina",19.1,4.4
1600000US5515250,"Clear Lake village, Wisconsin",19.1,4.4
1600000US5486836,"Whitesville town, West Virginia",19,4.4
1600000US1913980,"Clearfield city, Iowa",18.9,4.4
1600000US5524150,"Ephraim village, Wisconsin",18.8,4.4
1600000US1978915,"Tripoli city, Iowa",18.1,4.4
1600000US4228000,"Frisco CDP, Pennsylvania",17.3,4.4
1600000US1963210,"Plainfield city, Iowa",16.9,4.4
1600000US5350115,"North Puyallup CDP, Washington",16.2,4.4
1600000US4266448,"Rouzerville CDP, Pennsylvania",15.5,4.4
1600000US0456120,"Pinon CDP, Arizona",15,4.4
1600000US5334960,"Keller CDP, Washington",15,4.4
1600000US1818892,"Dugger town, Indiana",13.8,4.4
1600000US3553150,"Ohkay Owingeh CDP, New Mexico",13.8,4.4
1600000US2844960,"Mantee village, Mississippi",13.1,4.4
1600000US3035275,"Hays CDP, Montana",12.9,4.4
1600000US4816636,"Copper Canyon town, Texas",44,4.5
1600000US3659564,"Potsdam village, New York",43.3,4.5
1600000US3671608,"Stony Brook CDP, New York",38.7,4.5
1600000US2601180,"Algonac city, Michigan",38.1,4.5
1600000US2904366,"Bel-Ridge village, Missouri",37.9,4.5
1600000US4238160,"Jessup borough, Pennsylvania",37.9,4.5
1600000US3903758,"Baltimore village, Ohio",37.3,4.5
1600000US0658296,"Port Hueneme city, California",36.4,4.5
1600000US2500590,"Adams CDP, Massachusetts",36.1,4.5
1600000US2405550,"Bel Air town, Maryland",35.6,4.5
1600000US2481250,"Walker Mill CDP, Maryland",35.4,4.5
1600000US1238575,"Lake Panasoffkee CDP, Florida",35.1,4.5
1600000US2713006,"Cook city, Minnesota",35,4.5
1600000US4220144,"Duboistown borough, Pennsylvania",34.8,4.5
1600000US4180150,"West Linn city, Oregon",34.7,4.5
1600000US4222888,"Eldred borough, Pennsylvania",34.7,4.5
1600000US0645022,"Madera city, California",34,4.5
1600000US3988084,"Zanesville city, Ohio",34,4.5
1600000US2308395,"Brunswick CDP, Maine",33.9,4.5
1600000US2957116,"Perryville city, Missouri",33.9,4.5
1600000US2622160,"Dexter city, Michigan",33.8,4.5
1600000US4816696,"Corinth city, Texas",33.6,4.5
1600000US0662854,"Rosedale CDP, California",33.5,4.5
1600000US1324768,"Dunwoody city, Georgia",33.5,4.5
1600000US1772520,"Steger village, Illinois",33.2,4.5
1600000US7227964,"Fajardo zona urbana, Puerto Rico",32.8,4.5
1600000US2737502,"Little Canada city, Minnesota",32.6,4.5
1600000US4103850,"Banks city, Oregon",32.6,4.5
1600000US2732840,"Kenyon city, Minnesota",32.4,4.5
1600000US1924420,"Eldon city, Iowa",32.3,4.5
1600000US2964424,"St. James city, Missouri",32.2,4.5
1600000US3645018,"Manlius village, New York",32.2,4.5
1600000US4868036,"Sinton city, Texas",32.2,4.5
1600000US0968100,"Shelton city, Connecticut",32,4.5
1600000US1754820,"Oak Lawn village, Illinois",32,4.5
1600000US2321730,"Eastport city, Maine",32,4.5
1600000US5679125,"Upton town, Wyoming",31.8,4.5
1600000US2751064,"Pine City city, Minnesota",31.7,4.5
1600000US5377297,"West Clarkston-Highland CDP, Washington",31.7,4.5
1600000US5375775,"Walla Walla city, Washington",31.5,4.5
1600000US1067310,"Smyrna town, Delaware",31.4,4.5
1600000US0624008,"Fieldbrook CDP, California",31.3,4.5
1600000US0868847,"Security-Widefield CDP, Colorado",31.2,4.5
1600000US1241775,"Lutz CDP, Florida",31.2,4.5
1600000US3905284,"Bellville village, Ohio",31.2,4.5
1600000US1954480,"Mount Ayr city, Iowa",31.1,4.5
1600000US1707133,"Bolingbrook village, Illinois",31,4.5
1600000US1832242,"Hartford City city, Indiana",31,4.5
1600000US4732520,"Harriman city, Tennessee",31,4.5
1600000US4253712,"New Hope borough, Pennsylvania",30.8,4.5
1600000US3744960,"Mount Holly city, North Carolina",30.7,4.5
1600000US0653070,"Oakley city, California",30.6,4.5
1600000US2261580,"Pollock town, Louisiana",30.6,4.5
1600000US3305140,"Berlin city, New Hampshire",30.6,4.5
1600000US4048600,"Millerton town, Oklahoma",30.6,4.5
1600000US4218960,"Derry borough, Pennsylvania",30.6,4.5
1600000US4269376,"Sewickley borough, Pennsylvania",30.5,4.5
1600000US4834088,"Hillsboro city, Texas",30.5,4.5
1600000US0640410,"La Riviera CDP, California",30.4,4.5
1600000US1245465,"Midway CDP (Santa Rosa County), Florida",30.4,4.5
1600000US4859576,"Princeton city, Texas",30.4,4.5
1600000US1217325,"Destin city, Florida",30.3,4.5
1600000US4278528,"Uniontown city, Pennsylvania",30.3,4.5
1600000US5148968,"Manassas Park city, Virginia",30.3,4.5
1600000US2903160,"Ballwin city, Missouri",30,4.5
1600000US3955216,"New Philadelphia city, Ohio",30,4.5
1600000US1742028,"Lansing village, Illinois",29.9,4.5
1600000US5184976,"West Springfield CDP, Virginia",29.8,4.5
1600000US0465350,"Sedona city, Arizona",29.7,4.5
1600000US4840342,"La Homa CDP, Texas",29.5,4.5
1600000US3677772,"Wading River CDP, New York",29.4,4.5
1600000US3738320,"Lincolnton city, North Carolina",29.4,4.5
1600000US4223600,"Emporium borough, Pennsylvania",29.4,4.5
1600000US4216144,"Coraopolis borough, Pennsylvania",29.2,4.5
1600000US3138610,"Paxton village, Nebraska",29.1,4.5
1600000US3440680,"Little Ferry borough, New Jersey",29.1,4.5
1600000US0619612,"Dos Palos city, California",29,4.5
1600000US1506300,"East Kapolei CDP, Hawaii",29,4.5
1600000US4241432,"Lansdale borough, Pennsylvania",29,4.5
1600000US4834700,"Honey Grove city, Texas",29,4.5
1600000US3734440,"Jefferson town, North Carolina",28.9,4.5
1600000US1827216,"Geneva town, Indiana",28.8,4.5
1600000US4148600,"Milton-Freewater city, Oregon",28.8,4.5
1600000US1267266,"South Brooksville CDP, Florida",28.7,4.5
1600000US1718628,"Darien city, Illinois",28.5,4.5
1600000US4219576,"Dormont borough, Pennsylvania",28.5,4.5
1600000US1769212,"Sheldon village, Illinois",28.4,4.5
1600000US1857780,"Paoli town, Indiana",28.4,4.5
1600000US3929106,"Gahanna city, Ohio",28.4,4.5
1600000US0214000,"Chistochina CDP, Alaska",28.3,4.5
1600000US2708452,"Buffalo city, Minnesota",28.3,4.5
1600000US4284552,"White Haven borough, Pennsylvania",28.3,4.5
1600000US4822516,"Ector city, Texas",28.1,4.5
1600000US0966700,"Sandy Hook CDP, Connecticut",28,4.5
1600000US3645634,"Marion CDP, New York",28,4.5
1600000US3647636,"Mineola village, New York",27.7,4.5
1600000US4731810,"Halls CDP, Tennessee",27.7,4.5
1600000US3448030,"Morganville CDP, New Jersey",27.5,4.5
1600000US3730120,"Havelock city, North Carolina",27.5,4.5
1600000US1203675,"Bartow city, Florida",27.4,4.5
1600000US1708446,"Broadview village, Illinois",27.4,4.5
1600000US2829940,"Guntown town, Mississippi",27.4,4.5
1600000US3079900,"Whitehall town, Montana",27.4,4.5
1600000US0670364,"Sausalito city, California",27.3,4.5
1600000US2704762,"Belgrade city, Minnesota",27.3,4.5
1600000US4060500,"Prague city, Oklahoma",27.3,4.5
1600000US4767760,"Shelbyville city, Tennessee",27.3,4.5
1600000US0681316,"University of California-Santa Barbara CDP, California",27.2,4.5
1600000US0968450,"Sherwood Manor CDP, Connecticut",27.1,4.5
1600000US1704273,"Bay View Gardens village, Illinois",27.1,4.5
1600000US1844190,"Linton city, Indiana",27.1,4.5
1600000US3646151,"Mattydale CDP, New York",27,4.5
1600000US4019450,"Davis city, Oklahoma",27,4.5
1600000US5463292,"Philippi city, West Virginia",27,4.5
1600000US3235100,"Incline Village CDP, Nevada",26.9,4.5
1600000US3905228,"Bellevue city, Ohio",26.8,4.5
1600000US2935450,"Iron Mountain Lake city, Missouri",26.7,4.5
1600000US3618718,"Coxsackie village, New York",26.6,4.5
1600000US4283512,"West Mifflin borough, Pennsylvania",26.6,4.5
1600000US0557170,"Prairie Grove city, Arkansas",26.5,4.5
1600000US3928574,"Frazeysburg village, Ohio",26.5,4.5
1600000US3982376,"Waynesburg village, Ohio",26.5,4.5
1600000US4043150,"Lindsay city, Oklahoma",26.5,4.5
1600000US2953454,"Norwood city, Missouri",26.3,4.5
1600000US4657340,"Salem city, South Dakota",26.3,4.5
1600000US4822132,"Eastland city, Texas",26.3,4.5
1600000US5041200,"Ludlow village, Vermont",26.3,4.5
1600000US1855710,"Oakland City city, Indiana",26.1,4.5
1600000US4232056,"Hallam borough, Pennsylvania",26.1,4.5
1600000US2956612,"Paynesville village, Missouri",26,4.5
1600000US3405440,"Berlin borough, New Jersey",26,4.5
1600000US4252320,"Munhall borough, Pennsylvania",26,4.5
1600000US5074650,"Vergennes city, Vermont",26,4.5
1600000US0819355,"De Beque town, Colorado",25.9,4.5
1600000US1742496,"Lebanon city, Illinois",25.8,4.5
1600000US3945108,"Loveland city, Ohio",25.8,4.5
1600000US3944912,"Lordstown village, Ohio",25.6,4.5
1600000US1702206,"Armington village, Illinois",25.4,4.5
1600000US1903160,"Asbury city, Iowa",25.2,4.5
1600000US2420775,"Crisfield city, Maryland",25.1,4.5
1600000US1831432,"Harlan CDP, Indiana",24.8,4.5
1600000US2151024,"Maysville city, Kentucky",24.7,4.5
